"Depth","Key","Kind","Result Type"
"1","GetId","Function","int32"
"1","GetIsFiltered","Function","bool"
"1","GetName","Function","CString"
"1","Self","Function",""
"1","SetIsFiltered","Function","void"
"0","MARKET","Promote","Market"
"0","MARKET_GOODS","Promote","MarketGoods"
"0","MODIFIER","Promote","Modifier"
"0","MPConfig","Type",""
"1","AccessSelf","Function",""
"1","GetOfflinePlayerToolTip","Function","CString"
"1","GetPrivateToolTip","Function","CString"
"1","GetPublicToolTip","Function","CString"
"1","IsCrossplayChecked","Function","bool"
"1","IsHotjoinAutoAccept","Function","bool"
"1","IsOffline","Function","bool"
"1","IsPrivate","Function","bool"
"1","IsPublic","Function","bool"
"1","Self","Function",""
"1","SetOffline","Function","void"
"1","SetPrivate","Function","void"
"1","SetPublic","Function","void"
"1","ToggleCrossplay","Function","void"
"1","ToggleHotjoinAutoAccept","Function","void"
"0","MakeScopeBool","Function","Scope"
"0","MakeScopeFlag","Function","Scope"
"0","MakeScopeValue","Function","Scope"
"0","MapContentEditorMode","Type",""
"1","AccessSelf","Function",""
"1","IsSelected","Function","bool"
"1","Self","Function",""
"0","MapContentEditorOptions","Type",""
"1","AccessSelf","Function",""
"1","ApplyChanges","Function","void"
"1","CanApplyChanges","Function","bool"
"1","CanErase","Function","bool"
"1","CanMakeGroupingOperation","Function","bool"
"1","CurrentLayerHasChanges","Function","bool"
"1","DiscardChanges","Function","void"
"1","GetAddToGroupModeDescription","Function","CString"
"1","GetApplyButtonDescription","Function","CString"
"1","GetEraserDescription","Function","CString"
"1","GetMapContentSelectionModeDescription","Function","CString"
"1","GetPaintModeDescription","Function","CString"
"1","GetRemoveFromGroupModeDescription","Function","CString"
"1","IsAddToGroupMode","Function","bool"
"1","IsAddToGroupModeAllowed","Function","bool"
"1","IsCurrentLayerPixelBased","Function","bool"
"1","IsEraserMode","Function","bool"
"1","IsEraserModeAllowed","Function","bool"
"1","IsMapContentSelectionMode","Function","bool"
"1","IsMapContentSelectionModeAllowed","Function","bool"
"1","IsPaintMode","Function","bool"
"1","IsPaintModeAllowed","Function","bool"
"1","IsPaintingAllowed","Function","bool"
"1","IsRemoveFromGroupMode","Function","bool"
"1","IsRemoveFromGroupModeAllowed","Function","bool"
"1","Self","Function",""
"1","SetAddToGroupMode","Function","void"
"1","SetEraserMode","Function","void"
"1","SetMapContentSelectionMode","Function","void"
"1","SetPaintMode","Function","void"
"1","SetRemoveFromGroupMode","Function","void"
"0","MapContentEditorViewport","Type",""
"1","AccessSelf","Function",""
"1","CancelPropertyPainting","Function","void"
"1","GetPropertyPaintingModeDesc","Function","CString"
"1","GetTooltip","Promote","GuiEditorTooltip"
"1","IsInPropertyPaintingMode","Function","bool"
"1","Self","Function",""
"0","MapContentEntryDesc","Type",""
"1","AccessSelf","Function",""
"1","ContainsErrors","Function","bool"
"1","GetErrorMessage","Function","CString"
"1","GetName","Function","CString"
"1","GetUniqueId","Function","int32"
"1","IsDone","Function","bool"
"1","IsSelected","Function","bool"
"1","Self","Function",""
"0","MapContentLayerDesc","Type",""
"1","AccessSelf","Function",""
"1","GetName","Function","CString"
"1","Self","Function",""
"0","MapContentPanel","Type",""
"1","AccessSelf","Function",""
"1","CanCreateNewEntry","Function","bool"
"1","CanDeleteAnySelectedEntry","Function","bool"
"1","CreateNewEntry","Function","void"
"1","DeleteSelectedEntries","Function","void"
"1","GetCreateNewEntryTooltip","Function","CString"
"1","GetDeleteSelectedEntriesTooltip","Function","CString"
"1","Self","Function",""
"0","MapContentPropertyGroup","Type",""
"1","AccessSelf","Function",""
"1","GetName","Function","CString"
"1","IsExpanded","Function","bool"
"1","Self","Function",""
"1","ToggleExpanded","Function","void"
"0","MapContentPropertyGroupsGui","Type",""
"1","AccessSelf","Function",""
"1","CanActivatePropertyPaintingMode","Function","bool"
"1","IsInPropertyPaintingModeForBool","Function","bool"
"1","IsInPropertyPaintingModeForCColor","Function","bool"
"1","IsInPropertyPaintingModeForCString","Function","bool"
"1","IsInPropertyPaintingModeForColor","Function","bool"
"1","IsInPropertyPaintingModeForEnum","Function","bool"
"1","IsInPropertyPaintingModeForFloat","Function","bool"
"1","IsInPropertyPaintingModeForInt","Function","bool"
"1","IsInPropertyPaintingModeForString","Function","bool"
"1","IsInPropertyPaintingModeForUint","Function","bool"
"1","Self","Function",""
"1","TogglePropertyPaintingModeBool","Function","void"
"1","TogglePropertyPaintingModeCColor","Function","void"
"1","TogglePropertyPaintingModeCString","Function","void"
"1","TogglePropertyPaintingModeColor","Function","void"
"1","TogglePropertyPaintingModeEnum","Function","void"
"1","TogglePropertyPaintingModeFloat","Function","void"
"1","TogglePropertyPaintingModeInt","Function","void"
"1","TogglePropertyPaintingModeString","Function","void"
"1","TogglePropertyPaintingModeUint","Function","void"
"0","MapContentSelector","Type",""
"1","AccessSelf","Function",""
"1","GetErrorsCount","Function","int32"
"1","GetSelectedCount","Function","int32"
"1","IsAllSelectedDone","Function","bool"
"1","IsAllSelectedHasErrors","Function","bool"
"1","IsShowProgress","Function","bool"
"1","Self","Function",""
"1","SetSelectedDone","Function","void"
"1","SetShowProgress","Function","void"
"0","MapContentSelectorGui","Type",""
"1","AccessSelf","Function",""
"1","ClearEntriesFilter","Function","void"
"1","GetCurrentLayerIndex","Function","CVector2i"
"1","GetEntriesFilter","Function","CString"
"1","GetEntriesWithErrorsCount","Function","int32"
"1","GetSelectedEntriesCount","Function","int32"
"1","IsAllSelectedDone","Function","bool"
"1","IsAllSelectedError","Function","bool"
"1","IsFilterErrors","Function","bool"
"1","IsShowProgress","Function","bool"
"1","OnEntrySelected","Function","void"
"1","Self","Function",""
"1","SetCurrentLayerIndex","Function","void"
"1","SetEntriesFilter","Function","void"
"1","SetFilterErrors","Function","void"
"1","SetSelectedDone","Function","void"
"1","SetShowProgress","Function","void"
"0","MapEditor","Type",""
"1","AccessSelf","Function",""
"1","CanToggleMaterialVisibility","Function","bool"
"1","Exit","Function","void"
"1","ExportTool","Function","void"
"1","GetReferenceOverlayVisibility","Function","bool"
"1","GetTerrainColorMapVisibility","Function","bool"
"1","ImportTool","Function","void"
"1","IsAutoSaving","Function","bool"
"1","IsDynamicTerrainMaterialFeatureTogglable","Function","bool"
"1","IsDynamicTerrainMaterialSupported","Function","bool"
"1","IsEnabled","Function","bool"
"1","IsSavable","Function","bool"
"1","ReloadHeightmap","Function","void"
"1","Save","Function","void"
"1","SaveAll","Function","void"
"1","SaveAs","Function","void"
"1","Self","Function",""
"1","SetDynamicTerrainMaterialSupported","Function","void"
"1","SetReferenceOverlayVisibility","Function","void"
"1","ToggleTerrainColorMapVisibility","Function","void"
"0","MapEditorGui","Type",""
"1","AccessLogViewer","Function",""
"1","AccessLogViewer","Promote","LogViewer"
"1","AccessSelf","Function",""
"1","GetReferenceOverlayOpacity","Function","float"
"1","Self","Function",""
"1","SetReferenceOverlayOpacity","Function","void"
"1","ShowSettingsWindow","Function","void"
"1","ToggleBordersSettingsOptions","Function","void"
"1","ToggleHistory","Function","void"
"1","ToggleReferenceOverlayOptions","Function","void"
"0","MapEditorLayerBorder","Type",""
"1","AccessSelf","Function",""
"1","GetLayerIndex","Function","int32"
"1","IsForceShown","Function","bool"
"1","Self","Function",""
"1","SetForceShown","Function","void"
"0","MapEditorLayerBorderDockable","Type",""
"1","AccessSelf","Function",""
"1","GetLayerName","Function","CString"
"1","Self","Function",""
"0","MapInteraction","Type",""
"1","AccessSelf","Function",""
"1","Self","Function",""
"0","MapInteractionManager","Type",""
"1","AccessMapInteractionCharacter","Promote","Character"
"1","AccessSelf","Function",""
"1","CreateBuildingInteraction","Function","MapInteraction"
"1","HasAnyActiveMapInteraction","Function","bool"
"1","IsActiveMapInteraction","Function","bool"
"1","ResetActiveMapInteraction","Function","void"
"1","Self","Function",""
"1","ShowMapInteractionNotification","Function","void"
"0","MapInteractions","Promote","MapInteractionManager"
"0","MapListActivateConscriptionCenterOption","Type",""
"1","AccessSelf","Function",""
"1","GetBuilding","Function",""
"1","GetBuilding","Promote","Building"
"1","GetState","Function",""
"1","GetState","Promote","State"
"1","Self","Function",""
"0","MapListActivateConscriptionCenterPanel","Type",""
"1","AccessSelf","Function",""
"1","Self","Function",""
"0","MapListAdvanceFrontOption","Type",""
"1","AccessSelf","Function",""
"1","GetFront","Function",""
"1","GetFront","Promote","Front"
"1","Self","Function",""
"0","MapListAdvanceFrontPanel","Type",""
"1","AccessSelf","Function",""
"1","Self","Function",""
"0","MapListBuildingOption","Type",""
"1","AccessSelf","Function",""
"1","GetBuilding","Function",""
"1","GetBuilding","Promote","Building"
"1","GetConstructionNeeded","Function","CFixedPoint"
"1","GetState","Function",""
"1","GetState","Promote","State"
"1","GetStateConstructionEfficiency","Function","CFixedPoint"
"1","GetStateConstructionEfficiencyTooltip","Function","CString"
"1","Self","Function",""
"0","MapListBuildingPanel","Type",""
"1","AccessSelf","Function",""
"1","GetBuildingType","Function",""
"1","GetBuildingType","Promote","BuildingType"
"1","Self","Function",""
"0","MapListColonyOption","Type",""
"1","AccessSelf","Function",""
"1","GetRegion","Function","CString"
"1","GetState","Function","CString"
"1","Self","Function",""
"0","MapListCountriesPanel","Type",""
"1","AccessSelf","Function",""
"1","Self","Function",""
"0","MapListCountryOption","Type",""
"1","AccessSelf","Function",""
"1","GetCountry","Promote","Country"
"1","Self","Function",""
"0","MapListDiploActionOption","Type",""
"1","AccessSelf","Function",""
"1","GetCountry","Function","CString"
"1","Self","Function",""
"0","MapListHQOption","Type",""
"1","AccessSelf","Function",""
"1","GetCurrentCount","Function","int32"
"1","GetHQ","Function",""
"1","GetHQ","Promote","Hq"
"1","Self","Function",""
"0","MapListHQPanel","Type",""
"1","AccessSelf","Function",""
"1","GetCurrentNumberOfUnitsTooltip","Function","CString"
"1","GetCurrentNumberTooltip","Function","CString"
"1","Self","Function",""
"0","MapListInterestGroupOption","Type",""
"1","AccessInterestGroup","Function",""
"1","AccessInterestGroup","Promote","InterestGroup"
"1","AccessSelf","Function",""
"1","GetInterestGroup","Function",""
"1","GetInterestGroup","Promote","InterestGroup"
"1","Self","Function",""
"0","MapListInterestGroupsPanel","Type",""
"1","AccessSelf","Function",""
"1","Self","Function",""
"0","MapListMarketOption","Type",""
"1","AccessMarket","Function",""
"1","AccessMarket","Promote","Market"
"1","AccessSelf","Function",""
"1","GetMarket","Function",""
"1","GetMarket","Promote","Market"
"1","Self","Function",""
"0","MapListMarketsPanel","Type",""
"1","AccessSelf","Function",""
"1","Self","Function",""
"0","MapListOption","Type",""
"1","AccessInterestGroupData","Promote","MapListInterestGroupOption"
"1","AccessMarketData","Promote","MapListMarketOption"
"1","AccessSelf","Function",""
"1","AccessStateData","Promote","MapListStateOption"
"1","AccessStrategicRegionData","Promote","MapListStrategicRegionOption"
"1","CanClick","Function","bool"
"1","GetActivateConscriptionCenterData","Promote","MapListActivateConscriptionCenterOption"
"1","GetAdvanceFrontData","Promote","MapListAdvanceFrontOption"
"1","GetBackgroundStatusFrame","Function","int32"
"1","GetBuildingData","Promote","MapListBuildingOption"
"1","GetColonyData","Promote","MapListColonyOption"
"1","GetCountryData","Promote","MapListCountryOption"
"1","GetDiploActionData","Promote","MapListDiploActionOption"
"1","GetIconStatusFrame","Function","int32"
"1","GetInterestGroupData","Promote","MapListInterestGroupOption"
"1","GetMarketData","Promote","MapListMarketOption"
"1","GetRecruitmentData","Promote","MapListHQOption"
"1","GetSelectionIndex","Function","uint64"
"1","GetStateData","Promote","MapListStateOption"
"1","GetStrategicRegionData","Promote","MapListStrategicRegionOption"
"1","GetTitle","Function","CString"
"1","GetTooltip","Function","CString"
"1","GetTradeRouteData","Promote","MapListTradeRouteOption"
"1","IsMapTargetHighlighted","Function","bool"
"1","OnClick","Function","void"
"1","OnMouseEnter","Function","void"
"1","OnMouseLeave","Function","void"
"1","OnRightClick","Function","void"
"1","Self","Function",""
"1","ShouldShowStatusIcon","Function","bool"
"0","MapListPanel","Type",""
"1","AccessFailedOptions","Function",""
"1","AccessInvalidOptions","Function",""
"1","AccessSelf","Function",""
"1","AccessValidOptions","Function",""
"1","GetTitle","Function","CString"
"1","Self","Function",""
"1","Sort","Function","void"
"0","MapListPanelManager","Promote","MapListPanelManager"
"0","MapListPanelManager","Type",""
"1","AccessSelf","Function",""
"1","CloseCurrentPanel","Function","void"
"1","HasCurrentInteraction","Function","bool"
"1","IsAvailable","Function","bool"
"1","IsShowingFailedOptions","Function","bool"
"1","IsShowingInvalidOptions","Function","bool"
"1","IsVisible","Function","bool"
"1","OpenCurrentPanel","Function","void"
"1","ResetActiveMapInteraction","Function","void"
"1","Self","Function",""
"1","ToggleCurrentPanel","Function","void"
"1","ToggleFailedOptions","Function","void"
"1","ToggleInvalidOptions","Function","void"
"0","MapListStateOption","Type",""
"1","AccessSelf","Function",""
"1","AccessState","Function",""
"1","AccessState","Promote","State"
"1","GetState","Function",""
"1","GetState","Promote","State"
"1","Self","Function",""
"0","MapListStatePanel","Type",""
"1","AccessSelf","Function",""
"1","Self","Function",""
"0","MapListStrategicRegionOption","Type",""
"1","AccessSelf","Function",""
"1","AccessStrategicRegion","Function",""
"1","AccessStrategicRegion","Promote","StrategicRegion"
"1","GetStrategicRegion","Function",""
"1","GetStrategicRegion","Promote","StrategicRegion"
"1","Self","Function",""
"0","MapListStrategicRegionsPanel","Type",""
"1","AccessSelf","Function",""
"1","Self","Function",""
"0","MapListTradeRouteOption","Type",""
"1","AccessSelf","Function",""
"1","GetConvoyCost","Function","int32"
"1","GetLevel","Function","int32"
"1","GetMarket","Function",""
"1","GetMarket","Promote","Market"
"1","GetProductivity","Function","CFixedPoint"
"1","GetTradedQuantity","Function","CFixedPoint"
"1","Self","Function",""
"0","MapNotification","Type",""
"1","AccessSelf","Function",""
"1","GetText","Function","CString"
"1","Self","Function",""
"0","MapObjectMask","Type",""
"1","AccessSelf","Function",""
"1","GetGeneratorCount","Function","int32"
"1","GetGeneratorNames","Function","CString"
"1","GetName","Function","CString"
"1","GetTextValidator","Function",""
"1","GetThumbnail","Function",""
"1","IsModified","Function","bool"
"1","IsSelected","Function","bool"
"1","Self","Function",""
"1","SetModified","Function","void"
"1","SetName","Function","void"
"1","SetSelected","Function","void"
"0","MapObjectPainter","Type",""
"1","AccessSelf","Function",""
"1","GetTextValidator","Function",""
"1","MarkAllMasksModified","Function","void"
"1","MaskList","Function",""
"1","Self","Function",""
"0","MapObjectPainterMode","Type",""
"1","AccessSelf","Function",""
"1","IsSelected","Function","bool"
"1","Self","Function",""
"0","MapObjectPainterOptions","Type",""
"1","AccessBlurThresholdCtx","Function",""
"1","AccessBlurThresholdCtx","Promote","BlurThreshold"
"1","AccessSelf","Function",""
"1","GetPaintValue","Function","float"
"1","IsCurrentBlendMode","Function","bool"
"1","Self","Function",""
"1","SetBlendMode","Function","void"
"1","SetPaintValue","Function","void"
"1","SetPaintValueStr","Function","void"
"0","MapObjectTool","Type",""
"1","AccessSelf","Function",""
"1","GetTooltip","Promote","GuiEditorTooltip"
"1","IsCreateTool","Function","bool"
"1","IsMovingObjects","Function","bool"
"1","IsRotatingObjects","Function","bool"
"1","IsScalingObjects","Function","bool"
"1","IsSelectionModeMapContent","Function","bool"
"1","IsSelectionModeObjects","Function","bool"
"1","MoveTool","Promote","MoveTool"
"1","RotateRandom","Function","void"
"1","SelectTool","Promote","SelectTool"
"1","Self","Function",""
"1","SetCreateTool","Function","void"
"1","SetMovingObjects","Function","void"
"1","SetRotatingObjects","Function","void"
"1","SetScalingObjects","Function","void"
"1","SetSelectionModeMapContent","Function","void"
"1","SetSelectionModeObjects","Function","void"
"0","Market","Type",""
"1","AccessAllGoods","Function",""
"1","AccessAllGoodsWithTradeRoutes","Function",""
"1","AccessExportRoutes","Function",""
"1","AccessGoodsSortedByBalance","Function",""
"1","AccessGoodsSuggestedForExport","Function",""
"1","AccessGoodsSuggestedForImport","Function",""
"1","AccessImportRoutes","Function",""
"1","AccessInactivePlayerRoutes","Function",""
"1","AccessMarketCapital","Function",""
"1","AccessMarketCapital","Promote","State"
"1","AccessMarketStates","Function",""
"1","AccessOtherExportRoutes","Function",""
"1","AccessOtherImportRoutes","Function",""
"1","AccessParticipants","Function",""
"1","AccessPlayerExportRoutes","Function",""
"1","AccessPlayerImportRoutes","Function",""
"1","AccessSelf","Function",""
"1","AccessUnproductivePlayerRoutes","Function",""
"1","CalcSupplyToDemandRatio","Function","CFixedPoint"
"1","CanCreateTradeRoutesInMarket","Function","bool"
"1","GetBalance","Function","CFixedPoint"
"1","GetBalanceDesc","Function","CString"
"1","GetCustom","Function","CString"
"1","GetEmptyFilters","Function",""
"1","GetGDPContributionPercentage","Function","CFixedPoint"
"1","GetMarketCapital","Function",""
"1","GetMarketCapital","Promote","State"
"1","GetMarketGDPValue","Function","CFixedPoint"
"1","GetMarketSharePercentageFor","Function","CFixedPoint"
"1","GetModifierDesc","Function","CString"
"1","GetName","Function","CString"
"1","GetNameNoFormatting","Function","CString"
"1","GetNameNoFormattingIncludingStatus","Function","CString"
"1","GetNumberOfInactiveTradeRoutes","Function","int32"
"1","GetOwner","Function",""
"1","GetOwner","Promote","Country"
"1","GetTooltipTag","Function","CString"
"1","HasAnyGoodsShortage","Function","bool"
"1","HasGoodsShortage","Function","bool"
"1","IsBeingHighlighted","Function","bool"
"1","IsBeingTutorialHighlighted","Function","bool"
"1","IsCapitalMarket","Function","bool"
"1","IsPinnedInOutliner","Function","bool"
"1","IsSame","Function","bool"
"1","IsValid","Function","bool"
"1","RestoreSort","Function","void"
"1","Self","Function",""
"1","Sort","Function","void"
"1","SortStates","Function","void"
"1","TogglePinInOutliner","Function","void"
"0","MarketGoods","Type",""
"1","AccessOthersTradeRoutes","Function",""
"1","AccessPlayerTradeRoutes","Function",""
"1","AccessSelf","Function",""
"1","GetBreakdownOfBuildingsAffectedByShortage","Function","CString"
"1","GetCustom","Function","CString"
"1","GetExportAmount","Function","CFixedPoint"
"1","GetGoods","Function",""
"1","GetGoods","Promote","Goods"
"1","GetIDString","Function","CString"
"1","GetImportAmount","Function","CFixedPoint"
"1","GetMarket","Function",""
"1","GetMarket","Promote","Market"
"1","GetNumBuildingsAffectedByShortage","Function","int32"
"1","GetNumExportTradeRoutes","Function","int32"
"1","GetNumImportTradeRoutes","Function","int32"
"1","GetNumOthersOwnedTradeRoutes","Function","int32"
"1","GetNumPlayerOwnedTradeRoutes","Function","int32"
"1","GetTooltipTag","Function","CString"
"1","GetTotalAmountTraded","Function","CFixedPoint"
"1","Self","Function",""
"0","MarketPanel","Type",""
"1","AccessMarket","Function",""
"1","AccessMarket","Promote","Market"
"1","AccessSelf","Function",""
"1","Filter","Function","void"
"1","GetFilters","Function",""
"1","GetMarket","Function",""
"1","GetMarket","Promote","Market"
"1","GetMaxImbalance","Function","CFixedPoint"
"1","GetMaxImbalanceScaledByBasePrice","Function","CFixedPoint"
"1","IsSelected","Function","bool"
"1","Self","Function",""
"0","MarketsMarker","Type",""
"1","AccessSelf","Function",""
"1","GetAnyMarket","Function",""
"1","GetAnyMarket","Promote","Market"
"1","GetGoodsListCount","Function","int32"
"1","GetMarketsMarkerListItems","Function",""
"1","GetPosition","Function","CVector2f"
"1","GetPotentialTradeRouteValueForCurrentInteraction","Function","CFixedPoint"
"1","OpenMarketPanel","Function","void"
"1","Self","Function",""
"0","MarketsMarkerListItem","Type",""
"1","AccessSelf","Function",""
"1","GetMarket","Promote","Market"
"1","GetPanelDescription","Function","CString"
"1","Self","Function",""
"0","MaskEntry","Type",""
"1","AccessSelf","Function",""
"1","GetKey","Function","CString"
"1","Self","Function",""
"0","MaskManagerEntry","Type",""
"1","AccessSelf","Function",""
"1","GetKey","Function","CString"
"1","IsLocked","Function","bool"
"1","IsSelected","Function","bool"
"1","Self","Function",""
"1","SetLocked","Function","void"
"1","SetSelected","Function","void"
"0","MaskPainterDynamicTerrain","Type",""
"1","AccessSelf","Function",""
"1","ClearSelected","Function","void"
"1","GetTerrainType","Function","CString"
"1","GetTerrainValue","Function","float"
"1","HasAnySelectedSetTerrainType","Function","bool"
"1","OpenDatabase","Function","void"
"1","Self","Function",""
"1","SetTerrainValue","Function","void"
"1","SetTerrainValueStr","Function","void"
"0","MaskPainterManager","Type",""
"1","AccessSelf","Function",""
"1","CanModify","Function","bool"
"1","ClearFilter","Function","void"
"1","GetFilter","Function","CString"
"1","GetSelectedMaskDesc","Function","CString"
"1","IsAnyMaskSelected","Function","bool"
"1","IsSelectedMaskTypeDeveloper","Function","bool"
"1","IsSelectedMaskTypeLocal","Function","bool"
"1","OnClear","Function","void"
"1","OnClone","Function","void"
"1","OnDelete","Function","void"
"1","OnNew","Function","void"
"1","OnRename","Function","void"
"1","Self","Function",""
"1","SetFilter","Function","void"
"1","SetSelectedMaskDesc","Function","void"
"1","ToggleMaskTypeDeveloper","Function","void"
"1","ToggleMaskTypeLocal","Function","void"
"0","MaskPainterMapContentPanel","Type",""
"1","AccessSelf","Function",""
"1","Self","Function",""
"0","MaskPainterMode","Type",""
"1","AccessSelf","Function",""
"1","IsSelected","Function","bool"
"1","Self","Function",""
"0","MaskPainterTool","Type",""
"1","AccessSelf","Function",""
"1","IsEraserMode","Function","bool"
"1","IsEyeDropperMode","Function","bool"
"1","IsMapContentSelectionMode","Function","bool"
"1","IsPaintMode","Function","bool"
"1","Self","Function",""
"1","SetEraserMode","Function","void"
"1","SetEyeDropperMode","Function","void"
"1","SetMapContentSelectionMode","Function","void"
"1","SetPaintMode","Function","void"
"0","MaskPainterViewport","Type",""
"1","AccessSelf","Function",""
"1","GetTooltip","Promote","GuiEditorTooltip"
"1","Self","Function",""
"0","Material","Type",""
"1","AccessSelf","Function",""
"1","GetDiffuseTexture","Function",""
"1","GetName","Function","CString"
"1","GetThumbnail","Function",""
"1","IsHighlighted","Function","bool"
"1","IsLocked","Function","bool"
"1","IsSelected","Function","bool"
"1","Self","Function",""
"1","ToggleHighlight","Function","void"
"1","ToggleLocked","Function","void"
"1","ToggleSelected","Function","void"
"0","MaterialBrowser","Type",""
"1","AccessSelf","Function",""
"1","Apply","Function","void"
"1","Cancel","Function","void"
"1","GetCurrentMaterial","Promote","Material"
"1","GetCurrentMaterialsList","Function",""
"1","GetSearchFilter","Function","CUTF8String"
"1","IsAnyMaterialSelected","Function","bool"
"1","IsMaterialDisabled","Function","bool"
"1","IsMaterialSelected","Function","bool"
"1","Self","Function",""
"1","SetSearchFilter","Function","void"
"1","ToggleMaterialSelected","Function","void"
"0","MaterialEntry","Type",""
"1","AccessSelf","Function",""
"1","GetMaterial","Promote","Material"
"1","GetRawValue","Function","int32"
"1","GetValue","Function","float"
"1","IsVisible","Function","bool"
"1","Self","Function",""
"0","MaterialMix","Type",""
"1","AccessMaterials","Function",""
"1","AccessSelf","Function",""
"1","CanAddMaterialEntry","Function","bool"
"1","GetMaterials","Function",""
"1","GetMaterialsCount","Function","int32"
"1","GetName","Function","CUTF8String"
"1","IsPersistent","Function","bool"
"1","Self","Function",""
"1","SetValue","Function","void"
"1","TogglePersistence","Function","void"
"0","MaterialMixBrush","Type",""
"1","AccessSamples","Function",""
"1","AccessSelf","Function",""
"1","ChangeSampleEntryComposition","Function","void"
"1","Delete","Function","void"
"1","EndSampleCompositionEdit","Function","void"
"1","GetHoverSample","Promote","MaterialsSample"
"1","IsSampling","Function","bool"
"1","IsSelected","Function","bool"
"1","RenameSample","Function","void"
"1","Samples","Function",""
"1","Self","Function",""
"1","StartSampleCompositionEdit","Function","void"
"1","ToggleSampleEntryLock","Function","void"
"1","ToggleSamplePersistence","Function","void"
"1","ToggleSelected","Function","void"
"0","MaterialMixEntry","Type",""
"1","AccessMaterial","Promote","Material"
"1","AccessSelf","Function",""
"1","GetMaterial","Promote","Material"
"1","GetPercentageValue","Function","float"
"1","GetValue","Function","float"
"1","GetValueAsText","Function","CString"
"1","IsLocked","Function","bool"
"1","Self","Function",""
"1","SetPercentageValue","Function","void"
"1","ToggleLocked","Function","void"
"0","MaterialPaintingMode","Type",""
"1","AccessBlurThresholdCtx","Function",""
"1","AccessBlurThresholdCtx","Promote","BlurThreshold"
"1","AccessSelf","Function",""
"1","FocusCameraOnError","Function","void"
"1","IsBlurSelected","Function","bool"
"1","IsBrushSettingsLock","Function","bool"
"1","IsEraserSelected","Function","bool"
"1","IsEyeDropperSelected","Function","bool"
"1","IsPainterSelected","Function","bool"
"1","IsPaintingAllowed","Function","bool"
"1","IsSearchingForError","Function","bool"
"1","IsSelected","Function","bool"
"1","IsTrimWhilePainting","Function","bool"
"1","IsTrimmerSelected","Function","bool"
"1","SelectBlur","Function","void"
"1","SelectEraser","Function","void"
"1","SelectEyeDropper","Function","void"
"1","SelectPainter","Function","void"
"1","SelectTrimmer","Function","void"
"1","Self","Function",""
"1","SetBrushSettingsLock","Function","void"
"1","SetTrimWhilePainting","Function","void"
"0","Materials","Type",""
"1","AccessSelf","Function",""
"1","GetList","Function",""
"1","List","Function",""
"1","SelectFirst","Function","void"
"1","SelectLast","Function","void"
"1","SelectNext","Function","void"
"1","SelectPrevious","Function","void"
"1","Self","Function",""
"1","ToggleHighlight","Function","void"
"1","ToggleLocked","Function","void"
"0","MaterialsSample","Type",""
"1","AccessSelf","Function",""
"1","Entries","Function",""
"1","GetX","Function","int32"
"1","GetY","Function","int32"
"1","Self","Function",""
"0","Max_CFixedPoint","Function","CFixedPoint"
"0","Max_float","Function","float"
"0","Max_int32","Function","int32"
"0","Max_uint32","Function","uint32"
"0","MessageFeedHandler","Type",""
"1","AccessSelf","Function",""
"1","GetItems","Function",""
"1","GetNumberOfQueuedMessages","Function","int32"
"1","HasQueuedMessages","Function","bool"
"1","MarkAllForDelete","Function","void"
"1","Self","Function",""
"0","MilitaryPanelBuildingEntry","Type",""
"1","AccessSelf","Function",""
"1","GetBuilding","Function",""
"1","GetBuilding","Promote","Building"
"1","IsExpanded","Function","bool"
"1","Self","Function",""
"1","ToggleExpand","Function","void"
"0","MilitaryPanelCommanderEntry","Type",""
"1","AccessSelf","Function",""
"1","GetCharacter","Function",""
"1","GetCharacter","Promote","Character"
"1","GetCombatUnitBuildingEntries","Function",""
"1","Self","Function",""
"0","MilitaryPanelHQEntry","Type",""
"1","AccessSelf","Function",""
"1","GetBuildingWithUnitsInReserveEntries","Function",""
"1","GetGarrisonedCommanderEntries","Function",""
"1","GetHQ","Function",""
"1","GetHQ","Promote","Hq"
"1","GetNotGarrisonedCommanderEntries","Function",""
"1","IsExpandedInReserve","Function","bool"
"1","IsExpandedNotGarrisoned","Function","bool"
"1","Self","Function",""
"1","ToggleExpandInReserve","Function","void"
"1","ToggleExpandNotGarrisoned","Function","void"
"0","Min_CFixedPoint","Function","CFixedPoint"
"0","Min_float","Function","float"
"0","Min_int32","Function","int32"
"0","Min_uint32","Function","uint32"
"0","MixBrushMode","Type",""
"1","AccessSelf","Function",""
"1","IsSelected","Function","bool"
"1","Self","Function",""
"0","Modifier","Type",""
"1","AccessSelf","Function",""
"1","GetDesc","Function","CString"
"1","GetDescFor","Function","CString"
"1","GetEntries","Function",""
"1","GetFormattedValueFor","Function","CString"
"1","GetInvertedValueFor","Function","CFixedPoint"
"1","GetTooltipFor","Function","CString"
"1","GetTooltipTag","Function","CString"
"1","GetValueFor","Function","CFixedPoint"
"1","GetValueWithBreakdownFor","Function","CString"
"1","IsEmpty","Function","bool"
"1","Self","Function",""
"0","ModifierEntry","Type",""
"1","AccessSelf","Function",""
"1","GetBreakdown","Function","CString"
"1","GetDesc","Function","CString"
"1","GetFormattedValue","Function","CString"
"1","GetName","Function","CString"
"1","GetTooltip","Function","CString"
"1","GetValue","Function","CFixedPoint"
"1","GetValueWithBreakdown","Function","CString"
"1","Self","Function",""
"0","ModifierNodeData","Type",""
"1","AccessSelf","Function",""
